기준년월일,시군구명,남성 10세미만 유동인구수,남성 10-14세 유동인구수,남성 15-19세 유동인구수,남성 20-24세 유동인구수,남성 25-29세 유동인구수,남성 30-34세 유동인구수,남성 35-39세 유동인구수,남성 40-44세 유동인구수,남성 45-49세 유동인구수,남성 50-54세 유동인구수,남성 55-59세 유동인구수,남성 60-64세 유동인구수,남성 65-69세 유동인구수,남성 70세이상 유동인구수,여성 10세미만 유동인구수,여성 10-14세 유동인구수,여성 15-19세 유동인구수,여성 20-24세 유동인구수,여성 25-29세 유동인구수,여성 30-34세 유동인구수,여성 35-39세 유동인구수,여성 40-44세 유동인구수,여성 45-49세 유동인구수,여성 50-54세 유동인구수,여성 55-59세 유동인구수,여성 60-64세 유동인구수,여성 65-69세 유동인구수,여성 70세이상 유동인구수
20240215,,15362.24,,12515.47,14643.76,19615.74,18616.13,21356.05,25202.87,30525.51,32977.61,34840.2,31812.98,27748.4,21855.13,32985.98,,14354.37,13204.44,11817.2,13679.73,14260.2,17453.69,20849.33,26312.28,26327.27,28554.71,28601.81,25680.15
20240215,,86612.78,,54235.05,59200.32,86138.66,98647.29,126942.02,143624.3,170205.42,154233.6,145763.98,116955.75,90253.99,59875.42,72119.06,,87823.84,53000.69,53462.67,77129.22,75214.99,97521.41,117174.88,124381.63,111579.32,97283.19,79581.87,63944.37
20240215,,32856.31,,27573.28,28988.48,33762.38,40008.05,45402.1,50679.25,63197.43,63713.78,64040.14,56354.62,47527.34,35293.99,45511.12,,33985.87,24579.27,25274.25,23908.97,27679.69,38082.36,47631.92,54873.62,52609.65,48950.41,43852.65,37369.76
20240215,,18082.32,,14798.35,21329.22,29440.5,23973.09,25080.53,23923.88,34539.26,38061.38,41994.29,40645.25,32226.51,24835.44,35083.51,,17773.75,14470.11,18286.25,20590.86,18556.9,20751.9,23819.14,30051.95,30225.16,34063.1,32626.57,27541.32
20240215,,7433.41,,6915.41,7437.46,9211.14,7075.87,8032.23,10859.07,15593.44,16612.01,15206.6,10341.15,8105.79,5507.39,6430.29,,8108.97,6912.51,6279.69,4842.57,4928.82,7579.25,9577.58,14281.25,14657.11,12259.85,9508.8,6410.65
20240215,,34728.57,,21749.07,22504.84,26484.16,37589.83,48945.7,53989.98,68897.45,64728.59,66155.42,56946.35,45565.94,31576.78,35589.5,,34744.15,20416.04,20614.29,20821.08,26001.8,34602.05,39353.43,46030.96,41272.24,38805.02,34462.11,29359.76
20240215,,4601.63,,6045.55,7020.62,11300.32,8860.7,9925.74,11973.55,17278.28,16990.99,19885.9,18668.67,15184.55,11736.44,17528.1,,6626.36,4497.43,6564.46,7397.07,5879.07,6845.71,8624.5,10302.7,12356.58,13268.67,14864.65,12984.8
20240215,,7061.48,,6111.04,7999.09,9295.34,10277.97,10347.26,11872.48,16869.21,18146.2,20287.1,21706.92,17853.78,14597.1,24193.7,,5320.71,5604.64,6608.53,7321.53,6896.26,7502.97,10470.02,12809.79,14629.37,17319.6,18507.13,16127.24
20240215,,6094.35,,6542.41,7255.27,8345.86,8821.76,9980.34,11328,15693.33,17349.14,18816,17906.9,15750.38,12931.29,19616.26,,6480.81,5985.25,6306.04,5805.95,5784.01,6286.76,8830.35,11978.73,12782.66,14047.66,15397.34,14045.32
20240215,,2987.89,,2317.61,3326.46,4675.23,4975.34,4451.75,5599.98,7459.8,8305.58,9165.78,9216.51,7995.11,6837.53,10629.96,,2635.57,2188.06,2870.1,3326,3611.41,3077.43,3642.7,4999.59,5861.61,6726.83,7385.89,6068.73
20240215,,12685.77,,12727.19,18108.02,20230.02,18132.66,18508.49,20322.46,29330.34,30220.4,33814.46,31705.73,26088.8,21216.42,29020.26,,13407.7,12126.07,16186.58,17184.36,13385.17,15464.44,20064.26,26653.4,26972.53,28453.92,23743.2,22738.75
20240215,,11190.34,,9566.44,13545.29,16487.02,17558.04,19914.37,21628.92,30598.16,31394.09,34537.08,33009.96,28441.03,23805.81,33453.64,,10407.07,9114.98,12127.73,13868.97,11848.73,13773.42,16697.43,22261.25,22810.04,26072.37,25865.55,22625.49
20240215,,6490.86,,5969.39,6949.64,8183.09,9450.21,10933.39,12692.73,15456.75,16662.1,17892.6,17655.08,15179.61,14046.65,19612.36,,7403.43,5798.61,5907.38,5474.43,6880.87,8049.4,9625.75,11664.24,12283.67,14663.78,16005.52,14342.52
20240216,,163408.76,,116621.78,150295.68,211226.6,214923.93,242890.16,245293.67,275434.69,260802.35,264890.4,227127.38,182717.22,131826,145224.25,,172628.67,112609.92,136334.93,206889.76,187041.3,201244.47,215980.83,244771.3,237400.83,221720.92,185129.2,151845.33
20240216,,12972.08,,12750.07,20440.65,31013.61,26252.77,24360.39,25921.23,33413.54,37870.88,43647.15,41672.15,34476.19,26474.01,35907.68,,13770.79,11441.2,20118.9,32138.01,19691.48,18829.44,21754.93,26690.53,30841.39,36239.45,34017.99,29037.89
20240216,,13558.23,,12849.09,16764.02,16952.27,16452.2,20202.78,23317.95,28760.1,29777.25,32269.64,30037.15,26504.74,21836.3,32555.27,,13416.7,12271.28,11666.54,12459.85,12417.58,15789.7,19030.73,23427.6,23096.14,26336.34,27072.74,24236.99
20240216,,86477.62,,55993.35,57807.93,87076.56,100941.35,126942.04,146212.57,169668.21,156441.37,148249.33,120012.37,93436.28,63175.74,77567.7,,88212.38,54259.54,56638.72,79536.21,73429.96,97036.18,115844.19,123023.5,110025.26,96860.68,81171.91,64924.94
20240216,,32851.05,,26691.19,28654.54,31092.45,37129.37,44248.1,51569.32,62595.71,62089.2,64420.68,56988.58,48345.64,36108.27,47578.55,,35459.89,23805.61,24796.42,21448.18,25197.04,36827.49,45776.39,52923.56,50212.67,47840.7,42622.56,37824.86
20240216,,15213.84,,14173.33,19496.92,25519.27,19699.4,22627.26,21140.57,31251.29,34133.74,38054.25,37270.23,30069.76,24578.51,36072.97,,15548.64,12562.62,15753.22,16882.97,15151.66,17427.91,20784.04,26134.95,26737.82,29836.15,29817.06,25619.44
20240216,,6785.77,,6879.3,7546.7,8510.07,6518.5,7833.05,10784.59,15122.29,16374.33,15001.96,10379.14,8267.84,5489.23,7168.69,,7964.54,6675.96,6253.08,4668.11,4444.79,6950.74,9141.38,14017.04,14641.37,12229.84,8930.08,6596.57
20240216,,33908.1,,21463.35,21454.02,23698.73,37200.78,49381.44,54328.41,68055.97,65750.49,66818.97,59786.32,48811.63,34726.95,38739.57,,32369.86,19635.13,18981.58,18440.53,24317.81,33704.3,37975.35,43592.68,39632.21,37708.44,33931.49,30249.58
20240216,,4059.32,,4997.06,6496.62,10075.46,8433.38,9124.15,11626.51,16530.22,16430.95,18726.08,18124.08,15300.21,12250.95,17940.83,,6569.56,3895.86,4962.45,6168.98,5414.28,6216.97,7877.92,9561.92,11284.26,12670.74,14078.73,12349.25
20240216,,6043.35,,5621.27,7525.42,9284.06,9486.53,9598.5,11252.24,15773.45,16975.38,19914.45,20783.11,18214.14,15166.03,24300.65,,5541.69,5177.63,6334.59,6129.22,6315.51,6917.93,9725.19,11771.07,13268.37,16306.46,17657.96,15383.27
20240216,,3726.89,,4078.97,6563.67,7603.95,7962.46,8766.26,10240.68,13536.91,14585.11,16562.71,16881.32,15532.73,13353.59,20075.44,,5109.9,4640.62,5029.55,4399.13,4518.32,5399.63,7091.23,9324.57,10473.89,12064.14,14151.55,13655.75
20240216,,2461.27,,2367.47,3486.01,4625.67,4484.43,4386.99,5268.08,6792.57,7730.71,9572.36,9483.56,8403.3,7494.57,11184.41,,2750.84,1897.27,3130.86,3096.94,3417.18,2801.66,3204.83,4528.97,5678.45,6408.01,7121.85,5994.22
20240216,,11928.79,,12650.27,16850.12,18646.91,16829.14,17708.99,20020.48,28818.48,29295.08,32951.36,31768.85,26735.65,22125.18,31005.87,,12364.97,11871.87,14839.39,15434.57,12392.96,14725.61,18991.33,25954.43,25935.18,27979.53,24276.54,23580.54
20240216,,10113.38,,8702.87,10829.6,15721.03,16305.16,19054.7,21278.08,29518,29895.75,34248.38,32241.4,28954.77,24234.78,34116.7,,8718.21,7763.81,9157.37,12922.05,11423.48,12844.2,15440.31,20305.38,21296.19,25050.76,25238.13,22850.18
20240216,,6408.24,,6450.66,6736.58,7896.14,9041.52,10625.11,12858.43,15797.06,16693.34,18987.05,18112.32,16264.26,14536.9,20698.91,,6728.89,5665.42,5574.22,5318.18,6017.16,7640.72,9710.36,11323.94,12234.64,14504.54,16625.96,14462.9
20240217,,146614.94,,115879.97,152708.65,203597.7,213296.45,236923.71,234809.79,254675.86,238808.78,242410.52,209385.15,168008.35,119086.13,132138.73,,154831.32,116251.99,141120.26,201282.35,195840.22,204677.05,210880,236548.29,229162.39,214099.01,176408.37,142843.08
20240217,,15038.09,,13775.31,22089.5,29065.75,24367.54,24205.61,25092.77,32343.25,35283.53,40158.97,39782.18,32951.41,25172.37,32529.32,,16761.1,13295.26,21508.4,27337.67,20784.53,21108.25,23775.32,28590.4,31867.28,36391.39,34278.92,28101.92
20240217,,19053.8,,13924.96,18282.79,20261.65,17444.21,20686.19,24925.81,31276.69,32659.43,32251.45,29798.95,26606.67,21121.01,30019.36,,16265.21,14963.82,14099.45,14054.8,15251.23,18337.62,23185.84,28994.46,27895.51,29107.25,27110.37,24729.89
20240217,,79047.92,,55574.57,59924.54,75073.79,82974.33,105956.69,120862.94,139127.87,128424.91,123965.57,101925.97,80337.05,57453.71,71250.65,,78912.98,53200.5,54781.31,67692.15,69072.25,90474.57,106166.98,113299.11,102676.19,91066.46,75666.69,63188.43
20240217,,26981.1,,26389.55,29142.13,31576.03,33809.95,37839.76,43463.28,55445.88,55659.67,57705.52,50587.2,43877.57,32761.78,43107.66,,28852.27,23723.11,25384.01,22010,25141.06,34308.64,42484.97,49301.43,48132,45418.26,39901.69,35013.33
20240217,,17069.97,,14399.03,20296.46,28978.45,18261.52,19202.03,19757.32,29785.21,31170.02,35532.07,35083,28744.71,23437.6,33420.77,,15004.63,13294.03,15997.8,18403.16,15334.8,17826.63,21224.24,25769.1,27548.49,30611.27,29801.07,25450.98
20240217,,5826.42,,6711.41,7885.25,9249.11,5160.63,5799.71,8327.65,11685.19,13307.33,13039.83,9149.55,7227.75,5007.76,6110.05,,6859.79,5966.18,6164.15,5044.17,3910.28,5649.04,8578.24,11533.85,12828.77,10388.86,8438.96,5746.12
20240217,,30109,,21366.05,21282.8,22670.75,31442.79,42036.69,45677.91,57368.72,54227.75,56072.27,50521.02,40754.05,29486.04,34533.58,,30761.52,19703.63,19043.35,18915.91,23284.17,32657.46,36253.28,41724.61,38072.53,36530.26,34078.61,29651.32
20240217,,3959.24,,5223.52,7198.38,9772.52,7297.02,7929.55,10451.8,14779.2,14447.28,17792.49,18262.96,14963.98,12375.68,18152.47,,5398.11,4486.16,5638.95,7632.58,5532.03,5985.34,7702.28,10207.77,11748.54,13368.58,15311.52,13756.99
20240217,,8142.48,,6918.47,8888,8477.1,8637.4,8906.91,11323.56,16447.26,17124.9,18729.51,20051.54,17971.92,14435.47,22771.68,,7299.42,6068.82,6295.05,6244.11,6173.54,8378.43,11230.2,14999.79,14906.92,16409.29,18267.63,15693.62
20240217,,5720.3,,5465.1,6423.44,7542.24,6772.49,7746.51,10182.01,13274.55,13592.25,15806.2,16277.89,15411.31,13244.91,19618.65,,6118.08,5149.87,5573.27,4399.17,4941.92,6282.55,9189.76,10871.86,11230.68,12498.72,14883.31,14084.52
20240217,,4030.1,,2742.21,3902.97,4585.08,3995.52,3759.03,5232.95,6535.86,7567.56,8984.36,8909.65,8683.1,7516.48,11515.29,,3823.9,2266.93,3196,3069.6,3201.32,3141.27,3923.06,5145.93,5918.02,7318.67,7947.8,7277.56
20240217,,13219.35,,12454.17,17860.86,18620.31,15817.34,16447.15,18969.53,27356.38,28224.84,31004.21,30373.74,26079.17,21154.15,28680.41,,12383.38,11387.11,14632.64,16413.5,12204.93,13953.44,18856.79,24740.19,26196.62,26873.08,24078.26,23503.44
20240217,,13880.02,,11013.68,11801.56,16086.48,15778.23,17421.34,21386.62,29572.04,29917.76,33362.25,31740.1,28707.9,24421.35,33528.56,,12769.41,9786.58,10308.39,13055.7,11885.75,15083.2,19410.97,24662.65,24496.71,27107.7,27923.57,25507.44
20240217,,7560.09,,7058.34,7461.52,9021.65,10123.68,11834.67,13685,17277.63,18019.01,19825.98,18989.32,16749.9,14148.11,19083.04,,9229.43,6052.41,6332.71,6499.84,8180.47,9642.74,11184.8,14320.15,14114.45,16621.63,17071.16,15773.77
20240218,,118828.22,,97530.57,137898.12,183250.73,185202.54,200889.02,194462.35,208967.1,193983.42,195987.51,167291.46,133473.43,94991.01,108540.28,,126693.82,91104.83,123081.04,178207.91,170199.49,178806.49,175462.26,194192.21,188634.88,177449.63,148591.74,117819.49
20240218,,18118.04,,16852.81,26427.09,32238.56,25599.17,24848.89,26410.88,32917.94,37267.51,39611.47,37388.71,29890.47,21742.66,28193.27,,18965.91,15751.68,23862.26,28243.09,23180.19,23011.93,26487.47,32486.53,34704.63,36843.76,32608.37,26039.88
20240218,,16140.31,,14551.48,18090.54,21369.74,19187.8,21178.56,23519.21,29494.66,31679.41,32510.27,28379.55,24340.38,19303.23,26911.21,,17793.02,15410.1,14480.55,17382.36,16855.85,19058.22,22194.86,29308.25,29263.58,29028.84,26794.91,23296.24
20240218,,68587.68,,48022.7,55465.1,72271.24,72754.02,90166.14,97707.68,113196.9,100956.67,96355.29,77740.88,62922.38,44809.51,58359.57,,66043.2,44775.49,48126.48,65456.62,66642.18,80980.48,91044.05,95703.57,87103.74,77380.61,65161.67,54143.31
20240218,,27126.98,,24013.13,27799.93,33868.58,34118.02,35850.5,40286.81,48009.43,47749.81,48367.97,43065.74,36157.69,28057.52,37329.97,,26096.63,21609.54,24053.36,26237.58,28074.91,33236.91,39631.38,44867.19,43415.82,41227.47,37042.01,31000.33
20240218,,18253.71,,16283.54,23319.85,32972.53,21758.82,21568.9,21548.84,30292.19,32193.12,34987.77,33253.01,26072.86,20144.2,27922.47,,17390.58,15305.07,19220.6,21913.39,19333.01,20715.54,23477.65,29055.65,29398.32,31189.72,28973.71,23882.88
20240218,,5705.33,,5570.95,6859.59,9603.18,5425.1,5660.45,7428.48,10484.19,12030.21,10987.86,7813.74,6104.75,4205.78,5331.19,,5769.78,4488.47,5654.73,5129.92,4451.98,5528.82,7474.38,9991.99,10675.82,9110.07,7000.51,5265.81
20240218,,31103.23,,22612.38,25947.48,29581.6,34538.35,39674.36,43840.06,53261.63,51594.55,52236.52,46093.51,36272.87,26133.97,30303.16,,30101.5,20375.79,22928.85,25259.5,27616.31,33868.33,36878.79,43633.89,42845.68,40175.73,36032.13,28785.8
20240218,,6362.07,,6758.15,8516.27,11015.22,8507.86,8641.44,9918.38,13773.52,14189.43,16048.04,15647.44,12953.52,9747.7,14531.79,,7080.68,5944.71,7318.22,8075.27,6752.03,7028.21,9201.55,11727.57,13113.88,13656.4,14125.83,11834.65
20240218,,9437.66,,9514.05,10864.56,11146.21,10251.38,9919.02,13420.82,18732.37,18571.11,18690.43,19335.59,15889.43,12917.66,20319.41,,10121.71,8389.24,8753.43,9520.84,8350.73,9498.76,14830.7,18394.72,17492.75,17843.35,18254.49,15384.34
20240218,,8048.95,,7374.35,8437.72,9654.78,8442.26,8074.65,10455.78,14307.17,14947.12,16454.49,15787.49,13634.98,11532.39,15941.18,,7383.25,6829.42,7308.14,7659.43,6400.04,7248.15,10415.36,13473.03,13706.39,13886.75,14317.27,12488.72
20240218,,3648.41,,3691.95,4706.95,4949.83,4188.49,3993.18,5037.51,6887.07,7682.67,7976.27,7799.81,7258.76,5918.2,9112.4,,3917.12,2987.85,3743.48,4138.96,3772.71,3772.31,4728.48,6341.91,6742.64,7265.56,7280.76,6141.37
20240218,,12400.25,,12705.96,17696.29,20796.21,18023.15,16959,18352.34,25471.7,26014.98,27380.86,26374.44,22301.91,18156.31,24353.72,,13118.65,11146.09,15316.75,19311.58,13857.09,15448.2,18831.25,24301.54,24695.88,24613.44,21792.88,20603.04
20240218,,16101.72,,13521.21,15131.42,18665.78,18175.59,17874.62,20450.01,28083.39,28779.47,30236.97,29043.07,26280.01,21798.96,29570.53,,15312.98,12811.61,13698.35,16672.35,14571.45,16959.46,21867.94,27241.08,26984.96,27866.2,27296.09,23916.04
20240218,,10161.45,,8922.39,9249.48,10273.34,10727.33,12022.32,13818.58,17932.87,18955.87,19682.83,18884.64,16152.53,14074.12,17883.35,,11240.74,8218.72,8496.72,8428.27,8751.08,11293.75,13389.72,16428.14,16979.84,17799.95,17712.63,15489.37
20240219,,140916.35,,107885.35,145735.89,197694.87,193569.74,217526.01,218521.24,242840.67,226193.66,230176.17,197671.2,158570.66,114292.11,130098.79,,147487.44,102897.19,129320.46,194350.97,175852.79,186192.39,195610.78,218423.76,211732.48,197452.52,165872.5,135803
20240219,,15275.33,,14457.26,22134.92,29395.29,23502.52,22791.23,24778.15,31713.54,36223.19,39346.76,37729.68,32087.62,24501.57,33686.21,,17023.45,13015.52,21600.88,26761.5,19488.29,19345.78,22781.2,27635.44,30490.36,34131.42,31947.22,26621.56
20240219,,15169.89,,11682.23,15176.99,17897.2,16824.72,20050.72,22726.91,28180.65,29295.94,32022.53,29562.68,26015.53,21102.94,31003,,13554.58,13311.03,12727.41,14676.24,13796.68,17228.65,19652.28,25274.47,24662.14,26826.24,26747.07,24125.3
20240219,,77751.2,,51657.04,56014.02,78721.99,84598.03,107826.55,121977.7,141917.64,128383.55,121659.37,99016.19,79258.71,55152.65,68883.73,,75135.27,47766.81,49657.62,69514.63,69042.86,87899,104083.29,107691.62,96250.69,84932.47,71426.92,60628.06
20240219,,28503.55,,24989.35,27334.8,32880.27,36175.25,40702.86,45762.13,54450.09,54316.92,55769.77,49413.06,42621.71,32818.14,44353.79,,28215.72,22644.06,23367.89,23788.02,25945.81,34660.43,42077.21,48069.18,45910.08,43686.62,39390.05,34791.02
20240219,,16447.38,,13679.4,23240.1,30777.06,21148.14,22038.7,20948.65,30705.09,33690.58,37121.3,36171.48,29862.21,23385.01,34228.08,,16541.25,13299.44,17964.56,21104.82,17480.75,18939.36,21495.57,27259.89,28093.12,31558.46,29391.13,25466.03
20240219,,6140.09,,6433.97,7099.93,9042.5,6144.87,6691.09,8872.66,12963.1,14180.12,13075.43,8949.45,7092.73,5155.68,6232.36,,6684.77,5694.16,5912.78,5065.31,4412.44,6527.63,8335.39,12046.77,12550.23,10752.78,8388.27,6026.15
20240219,,29711.45,,20260.06,22015.09,24656.59,34452.21,42689.19,47735.44,59981.01,55872.13,57106.21,51123.82,41575.12,30704.03,35629.07,,31053.12,19155.56,18895.75,20845.7,24737.36,32538.12,35916.68,41073.01,37659.61,35644.23,32107.4,29002.38
20240219,,4543.33,,5020.12,6680.52,10813.59,8205.3,8478.35,10181.02,14931.13,14887.66,17149.93,17331.74,14030.52,11137.28,16342.35,,5419.54,4251.07,5759.64,6614.98,5464.77,5897.05,7700.68,9539.83,11207.9,12337.98,13519.48,12599.76
20240219,,7768.56,,6400.78,8641.85,9116.8,9691.34,9119.21,11412.62,16599.56,17104.05,18576.09,19636.85,17464.84,14347.2,23801.44,,5354.57,5837.07,6856.94,7620.17,6538.74,7415.02,11537.85,13808.56,14499.88,16170.01,17740.96,15093.57
20240219,,5828.41,,5332.85,6305.04,7165.57,8000.55,7897.61,10002.11,13206.04,13713.18,15463.47,16113.06,14650.27,12687.87,19225.11,,5432.24,5520.04,5248.43,5029.65,4798.09,5860.44,8000.4,10484.63,10979.73,11972.87,13640.94,13015.86
20240219,,2355.48,,2314.76,3445.98,4088.09,4044.62,4053.94,4851.31,6539.65,7305.22,8085.02,8273.31,7562.24,6552.56,10148.19,,3106.94,2267.55,2905.23,3056.83,3243.32,3021.26,3469.25,4836.17,5238.36,5982.87,6888.46,5909.84
20240219,,11040.24,,11621.4,16826.43,18959.16,16917.45,16544.24,18044.9,25817.13,26282.14,29331.34,28156.44,24509.95,20060.28,28313.78,,12674.31,10879.31,14659.4,17141.43,12461.42,14434.76,17964.66,23639.13,24066.38,25056.12,22290.76,21591.42
20240219,,12141.83,,10127.46,11682.95,16300.86,16203.23,17284.02,19806.31,27846.61,27842.33,30899.02,30010.86,27381.96,23275.77,32869.32,,11178.02,9474.51,10749.67,14114.61,11874.65,13738.55,17558.73,22170,21822.86,24763.75,24722.51,23011.59
20240219,,7508.85,,7028.72,6843.13,8318.2,9250.23,10565.21,12663.2,16112.78,17045.63,18137.05,18191.87,16048.05,14558.42,20268.76,,8702.4,6296.56,6205.08,6424.97,6915.27,8890.53,10380.17,12913.08,13352.7,15061.69,16403.37,15094.02
20240220,,152627.67,,109593.05,148844.53,215693.85,206209.2,230518.83,238417.32,263927.09,251056.61,256566.95,220306.61,174744.53,122940.06,133437.13,,162156.57,104990.88,132644.6,219981.1,179125.7,189495.04,205900.14,232733.8,228763.55,216569.08,178636.95,142544.01
20240220,,11878.75,,10889.74,22686.53,28640.32,20795.99,21764.27,24126.84,31572.78,34961.48,39616.86,37922.45,30952.23,23135.47,31160.79,,12718.45,10064.1,20705.56,26545.21,15931.24,16211.26,19165.13,23912.75,27032.34,31517.66,30180.48,24410.12
20240220,,13955.18,,10600.39,13301.25,16591.57,16140.5,19902.57,22452.37,27230.54,28577.68,31560.1,28680.23,25602.36,21111.12,30661.52,,12701.92,11339.57,10664.04,12021.45,12379.5,14622.3,17836.57,22456.77,22758.8,24707.99,25449.36,23955.92
20240220,,82955.89,,51738.14,54420.8,82472.17,93878.21,123491.87,141310.4,168722.88,151488.39,142337,116032,89852.34,59105.66,71278.91,,84524.7,50017.05,51287.7,69029.57,69528.12,92256.18,113044.02,117568.24,105021.32,90170.48,75133.38,61583.2
20240220,,29456.77,,24821.82,26777.69,29343.97,37258.31,44591.64,48740.05,61423.93,61833.08,62884.85,54312.71,46498.66,33922.33,43769.05,,31618.26,22164.31,22206.73,19515.44,24348.19,35352.18,43019.42,50237.95,47393.65,45579.51,40515.99,34805.33
20240220,,14489.66,,12860.76,19158.7,27705.28,19546.53,22173.64,20840.45,30080.02,34348.79,39975.95,37196.91,29908.55,22859.46,33230.82,,14479.81,12236.58,16540.31,19403.29,14863.61,17004.68,20272.62,25538.6,29083.23,32429.49,29566.34,24849.55
20240220,,7042.4,,6501.37,7038.91,8235.46,6671.97,7571.37,10817.61,14974.07,16084.7,14321.39,9715.92,7661.36,5283.38,6340.91,,8224.49,6950.85,6127.22,4181.39,4314.6,7035.57,9494.9,13213.57,14162.28,11652.05,9430.53,6324.02
20240220,,30787.85,,19606.26,20696.1,22654.4,35376.52,47886.53,53486.98,66952.08,63948.5,65543.56,58470.78,47360.24,33257.28,37731.46,,31068.18,18984.91,17703.53,17292.31,24156.05,31496.93,35885.3,41208.75,37312.75,36146.31,32286.57,29147.65
20240220,,3053.33,,5344.44,6364.25,10396.16,8170.07,8909.32,11398.02,15881.59,15489.83,17952.13,17694.74,13757.78,11416.68,16941.05,,5904.92,4250.05,5177.55,6103.27,5147.03,5930.67,6990.58,8878.28,11367,12090.74,14087.97,12250.73
20240220,,5611.62,,5191.5,6878.13,7935.43,9540.93,9243.09,10861.23,14612.82,15916.56,18339.96,19846.9,16657.07,13867.71,22886.36,,3911.34,4326.89,5209.58,5592.51,5764.35,6572.12,8612.6,10790.41,12533.4,15400.34,17418.27,14896.47
20240220,,3627.81,,4405.13,4916.89,6202.13,7243.98,8410.02,9599.59,12789.58,13252.64,15212.39,15460.92,13873.94,12045.99,18644.8,,4184.92,4167.79,4667.03,3770.28,4617.55,4725.1,6625.86,8705.01,9587.77,11595.9,13026.84,12409.06
20240220,,2321.92,,1983.23,2856.34,4304.93,4188.43,4109.87,5061.44,6575.67,7424.16,8593.15,8609.87,7499.97,6744.05,10213.35,,2130.09,1709.24,2437.57,2706.68,3172.82,2568.36,3064.14,4107.06,4906.68,5878.53,6779.81,5977.14
20240220,,11322.5,,11102.15,15228.8,17296.09,15873.26,16482.07,18495.57,26693.52,27851.03,31395.05,30234.87,25507.89,20713.07,28172,,11319.59,10683.57,14173.41,15112.57,11961,13516.76,17769.59,23879.87,24539.57,26274.83,22295.9,21628.41
20240220,,9248.36,,7577.69,10783,17367.79,15306.71,18406.85,20101.26,27460.53,29146.81,32739.64,30555.86,27430.3,23298.51,31836.31,,8308.56,6950.95,10873.42,14840.37,10009.61,11511.87,14440.87,19101.36,19880.99,23459.55,24123.01,21950.6
20240220,,5337.98,,5520.43,6728.12,8359.39,8874.45,10372.4,12524.35,14823.33,15860.35,16929,16911.18,14973.99,12981.08,18810.59,,6757.43,4989.2,5162.98,4820.73,6353.3,7655.64,8436.83,10590.42,11339.45,13227.58,14836.18,13769.2
20240221,,153248.29,,108113.72,155284.08,210935.88,198481.84,228770.42,233396.41,261528.19,248022.46,250892.92,214371.28,170713.22,117945.06,126317.86,,162067.16,105752.52,144797.67,208107.1,173696.4,187870.69,200905.06,228837.17,226003.64,210018.85,172930.73,138711.9
20240221,,11451.34,,10575.33,17903.22,25153.53,21300.6,22540.48,24285.01,30781.82,34255.74,38347.95,36831.19,29830.69,23002.85,30481.88,,12098.26,9779.76,18738.78,22912.54,15107.39,16227.16,19264.57,23489.51,26941.53,30338.31,29147.62,24403.84
